,User ID,Year last purchased,Month last purchased,Day last purchased,DayOfWeek last purchased,N days to date,N Courses,Category_Digestivo,Category_Enfermería Básica,Category_Geriatría,Category_Gestión,Category_Mujer,Category_Pediatría,Category_Urgencias,Credits Max,Credits Mean,Credits Min,Credits Sum,Current Value Max,Current Value Mean,Current Value Min,Current Value Sum,Hours Max,Hours Mean,Hours Min,Hours Sum,Target
11387,55748744,2023,3,2,3,320,3,0,1,0,0,1,0,1,8.8,6.6000000000000005,3.1,19.8,39.0,29.0,19.0,87.0,70.0,51.666666666666664,35.0,155.0,Tdah: Trastorno Por Déficit De Atención E Hiperactividad
11388,55768939,2023,5,26,4,235,1,0,0,0,1,0,0,0,6.7,6.7,6.7,6.7,19.0,19.0,19.0,19.0,35.0,35.0,35.0,35.0,Actualización En Neonatología
11389,55782464,2021,10,11,0,827,2,0,1,0,0,0,1,0,5.1,4.25,3.4,8.5,29.0,24.0,19.0,48.0,45.0,35.0,25.0,70.0,Avances En Geriatría
11390,55785960,2021,10,17,6,821,1,0,1,0,0,0,0,0,7.2,7.2,7.2,7.2,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Avances En Geriatría
11391,55788822,2021,10,8,4,830,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
11392,55803008,2023,7,5,2,195,1,0,1,0,0,0,0,0,4.9,4.9,4.9,4.9,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Infecciones Relacionadas Con La Asistencia Sanitaria
11393,55810649,2021,10,18,0,820,2,0,1,0,0,0,1,0,6.3,5.5,4.7,11.0,29.0,24.0,19.0,48.0,50.0,42.5,35.0,85.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
11394,55818050,2023,3,2,3,320,3,0,0,1,0,1,0,1,8.1,7.833333333333333,7.5,23.5,19.0,19.0,19.0,57.0,70.0,56.666666666666664,50.0,170.0,Lactancia Materna
11395,55876597,2023,4,6,3,285,3,0,1,0,0,0,0,2,9.1,6.8,5.3,20.4,49.0,32.333333333333336,19.0,97.0,70.0,51.666666666666664,40.0,155.0,Soporte Vital Básico
11396,55877535,2023,2,11,5,339,3,0,0,0,0,0,0,3,9.1,6.433333333333334,4.7,19.3,39.0,32.333333333333336,29.0,97.0,70.0,53.333333333333336,45.0,160.0,Atención Al Paciente Politraumatizado Y Grandes Quemados
11397,55888799,2021,10,12,1,826,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Planificación Familiar
11398,55893052,2022,10,3,0,470,1,0,1,0,0,0,0,0,3.3,3.3,3.3,3.3,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Urgencias Oftalmológicas
11399,55896200,2022,9,17,5,486,4,1,0,0,0,1,0,2,9.1,6.975,3.6,27.9,39.0,34.0,29.0,136.0,70.0,51.25,25.0,205.0,Valoración Geriátrica Integral
11400,55900531,2021,10,13,2,825,2,0,1,0,0,0,0,1,8.2,6.75,5.3,13.5,49.0,39.0,29.0,78.0,70.0,55.0,40.0,110.0,Soporte Vital Avanzado
11401,55902221,2023,8,14,0,155,6,0,2,0,0,1,0,2,8.8,8.18,7.1,40.9,49.0,45.0,39.0,225.0,70.0,60.0,50.0,300.0,Soporte Vital Avanzado
11402,55951891,2021,11,17,2,790,1,0,0,0,0,0,0,1,8.2,8.2,8.2,8.2,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Soporte Vital Avanzado
11403,55978760,2021,10,11,0,827,2,0,1,0,0,1,0,0,8.7,7.8999999999999995,7.1,15.799999999999999,39.0,39.0,39.0,78.0,70.0,65.0,60.0,130.0,Introducción A La Enfermería En Endoscopia Digestiva
11404,55981826,2021,10,12,1,826,2,0,1,0,0,0,0,1,8.2,6.75,5.3,13.5,49.0,39.0,29.0,78.0,70.0,55.0,40.0,110.0,Electrocardiografía
11405,55996947,2023,3,31,4,291,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Violencia De Género
11406,56005095,2021,10,12,1,826,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Abordaje Integral Del Paciente Con Disfagia
11407,56012903,2021,10,12,1,826,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
11408,56031114,2022,6,15,2,580,2,0,1,0,0,0,0,1,9.1,8.45,7.8,16.9,39.0,34.0,29.0,68.0,70.0,70.0,70.0,140.0,Violencia De Género
11409,56041862,2021,12,13,0,764,3,0,1,1,0,0,0,0,6.7,5.800000000000001,4.9,11.600000000000001,39.0,29.0,19.0,58.0,45.0,25.0,5.0,50.0,Técnicas Invasivas En Urgencias Y Emergencias
11410,56046322,2021,10,12,1,826,1,0,1,0,0,0,0,0,7.8,7.8,7.8,7.8,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Antibioterapia Básica
11411,56060432,2021,10,13,2,825,1,0,0,0,0,0,0,1,8.2,8.2,8.2,8.2,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Urgencias Obstétricas Extrahospitalarias
11412,56086111,2021,10,13,2,825,1,0,0,0,0,0,0,1,3.1,3.1,3.1,3.1,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Electrocardiografía
11413,56094103,2022,6,27,0,568,2,1,0,0,1,0,0,0,6.2,4.9,3.6,9.8,29.0,29.0,29.0,58.0,35.0,30.0,25.0,60.0,Manejo Integral De La Vía Aérea Difícil
11414,56105793,2021,10,13,2,825,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,39.0,39.0,39.0,39.0,60.0,60.0,60.0,60.0,Nuevas Adicciones
11415,56106335,2021,10,13,2,825,1,0,0,0,0,0,0,1,8.2,8.2,8.2,8.2,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Avances En Geriatría
11416,56141805,2021,10,13,2,825,2,0,1,0,0,0,0,1,8.2,8.0,7.8,16.0,49.0,44.0,39.0,88.0,70.0,70.0,70.0,140.0,Evaluación Y Tratamiento De Úlceras Por Presión
11417,56153919,2021,12,3,4,774,3,0,2,1,0,0,0,0,6.7,5.0,3.4,15.0,39.0,29.0,19.0,87.0,45.0,25.0,5.0,75.0,Introducción A La Investigación Sociosanitaria
11418,56188009,2022,9,29,3,474,3,1,1,0,0,0,0,1,9.1,7.133333333333333,3.6,21.4,39.0,32.333333333333336,29.0,97.0,70.0,55.0,25.0,165.0,Vendajes Funcionales
11419,56189088,2022,3,30,2,657,2,0,0,0,0,0,0,1,8.1,8.1,8.1,8.1,19.0,19.0,19.0,19.0,50.0,50.0,50.0,50.0,Técnicas Invasivas En Urgencias Y Emergencias
11420,56189721,2021,10,19,1,819,1,0,1,0,0,0,0,0,3.4,3.4,3.4,3.4,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Soporte Vital Básico
11421,56220076,2021,10,14,3,824,1,0,0,0,0,0,0,1,8.2,8.2,8.2,8.2,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Urgencias Obstétricas Extrahospitalarias
11422,56289385,2022,8,29,0,505,3,2,1,0,0,0,0,0,9.0,5.0,2.7,15.0,49.0,42.333333333333336,39.0,127.0,70.0,40.0,25.0,120.0,Introducción A La Enfermería En Endoscopia Digestiva
11423,56298628,2022,8,22,0,512,1,1,0,0,0,0,0,0,3.3,3.3,3.3,3.3,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Atención Inicial Al Accidentado Pediátrico
11424,56335403,2022,2,7,0,708,1,1,0,0,0,0,0,0,3.6,3.6,3.6,3.6,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Infecciones Relacionadas Con La Asistencia Sanitaria
11425,56375228,2021,10,16,5,822,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
11426,56402260,2021,11,4,3,803,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Tecnologías De La Información En Entornos Sanitarios
11427,56407699,2023,2,20,0,330,3,0,3,0,0,0,0,0,8.7,6.433333333333334,4.9,19.3,39.0,32.333333333333336,19.0,97.0,70.0,51.666666666666664,40.0,155.0,Tecnologías De La Información En Entornos Sanitarios
11428,56417021,2021,11,4,3,803,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Tecnologías De La Información En Entornos Sanitarios
11429,56431412,2023,1,7,5,374,4,0,2,1,0,0,0,1,8.7,7.425,6.1,29.7,49.0,41.5,39.0,166.0,70.0,45.0,5.0,180.0,Menopausia
11430,56435962,2021,12,6,0,771,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Urgencias Oftalmológicas
11431,56442776,2021,11,16,1,791,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Urgencias Obstétricas Extrahospitalarias
11432,56445383,2021,10,26,1,812,1,0,0,0,0,0,1,0,5.1,5.1,5.1,5.1,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Urgencias Oftalmológicas
11433,56462738,2021,11,9,1,798,1,0,1,0,0,0,0,0,4.9,4.9,4.9,4.9,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Evaluación Y Tratamiento De Úlceras Por Presión
11434,56489517,2022,2,14,0,701,3,1,0,0,0,0,1,1,6.0,4.8999999999999995,3.6,14.7,29.0,22.333333333333332,19.0,67.0,45.0,38.333333333333336,25.0,115.0,Infecciones Relacionadas Con La Asistencia Sanitaria
11435,56492486,2022,10,21,4,452,1,0,1,0,0,0,0,0,4.9,4.9,4.9,4.9,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Abordaje Del Paciente Oncológico Pediátrico
11436,56501276,2021,10,18,0,820,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Urgencias Oftalmológicas
11437,56523997,2021,10,23,5,815,1,0,1,0,0,0,0,0,7.8,7.8,7.8,7.8,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Electrocardiografía
11438,56526724,2021,10,25,0,813,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Soporte Vital Básico
11439,56560160,2022,1,12,2,734,12,1,5,1,0,3,0,2,8.7,6.608333333333333,3.4,79.3,49.0,35.666666666666664,19.0,428.0,70.0,50.416666666666664,5.0,605.0,Electrocardiografía
11440,56567802,2023,1,9,0,372,8,1,4,2,0,1,0,0,8.7,6.05,3.3,48.4,39.0,34.0,19.0,272.0,70.0,41.875,5.0,335.0,Actualización En Neonatología
11441,56582290,2021,10,19,1,819,1,0,0,0,0,0,1,0,5.1,5.1,5.1,5.1,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Urgencias Obstétricas Extrahospitalarias
11442,56583157,2021,11,15,0,792,2,0,2,0,0,0,0,0,5.3,5.1,4.9,10.2,29.0,24.0,19.0,48.0,45.0,42.5,40.0,85.0,Evaluación Y Tratamiento De Úlceras Por Presión
11443,56585088,2021,10,28,3,810,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Lesiones Deportivas
11444,56597185,2022,3,17,3,670,2,0,2,0,0,0,0,0,4.9,4.15,3.4,8.3,29.0,24.0,19.0,48.0,45.0,35.0,25.0,70.0,Radiología Básica
11445,56638396,2021,10,25,0,813,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Cuidados Paliativos
11446,56678250,2023,3,7,1,315,2,1,0,1,0,0,0,0,7.5,5.55,3.6,11.1,29.0,24.0,19.0,48.0,50.0,37.5,25.0,75.0,Violencia De Género
11447,56690411,2022,4,19,1,637,2,0,0,0,0,0,0,2,8.2,8.149999999999999,8.1,16.299999999999997,49.0,34.0,19.0,68.0,70.0,60.0,50.0,120.0,Evaluación Y Tratamiento De Úlceras Por Presión
11448,56721611,2021,10,22,4,816,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Radiología Básica
11449,56737698,2023,3,31,4,291,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Actualización En Neonatología
11450,56742518,2022,3,16,2,671,1,0,0,0,1,0,0,0,6.2,6.2,6.2,6.2,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Soporte Vital Básico
11451,56743013,2022,5,4,2,622,4,0,3,0,0,0,1,0,8.7,6.125,3.4,24.5,39.0,31.5,29.0,126.0,70.0,45.0,25.0,180.0,Actualización En Medicina Interna
11452,56830256,2022,4,6,2,650,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Manejo Integral De La Vía Aérea Difícil
11453,56934682,2021,10,24,6,814,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,39.0,39.0,39.0,39.0,50.0,50.0,50.0,50.0,Abordaje Integral Del Paciente Con Disfagia
11454,56957370,2021,10,27,2,811,2,0,2,0,0,0,0,0,8.8,6.75,4.7,13.5,19.0,19.0,19.0,38.0,50.0,42.5,35.0,85.0,Evaluación Y Tratamiento De Úlceras Por Presión
11455,56963671,2022,6,17,4,578,1,0,0,0,0,0,0,1,8.1,8.1,8.1,8.1,19.0,19.0,19.0,19.0,50.0,50.0,50.0,50.0,Actualización En Neonatología
11456,56969305,2022,1,15,5,731,2,0,2,0,0,0,0,0,7.8,6.25,4.7,12.5,39.0,29.0,19.0,58.0,70.0,52.5,35.0,105.0,Abordaje Integral Del Paciente Con Disfagia
11457,56981929,2022,8,18,3,516,2,0,0,0,0,1,0,1,8.2,8.05,7.9,16.1,59.0,54.0,49.0,108.0,70.0,70.0,70.0,140.0,Lactancia Materna
11458,56982006,2022,4,14,3,642,4,0,1,2,0,0,0,1,8.7,7.75,6.7,31.0,39.0,34.0,19.0,136.0,70.0,43.75,5.0,175.0,Menopausia
11459,56997171,2021,11,6,5,801,2,0,1,0,0,0,1,0,6.3,5.5,4.7,11.0,29.0,24.0,19.0,48.0,50.0,42.5,35.0,85.0,Electrocardiografía
11460,57002584,2022,8,31,2,503,1,0,1,0,0,0,0,0,4.9,4.9,4.9,4.9,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Violencia De Género
11461,57093104,2021,10,26,1,812,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Antibioterapia Básica
11462,57094379,2021,10,27,2,811,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Evaluación Y Tratamiento De Úlceras Por Presión
11463,57106975,2021,10,28,3,810,1,0,0,0,0,0,1,0,5.1,5.1,5.1,5.1,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Urgencias Obstétricas Extrahospitalarias
11464,57112353,2021,12,22,2,755,3,0,1,1,0,0,0,1,8.7,7.833333333333333,6.7,23.5,39.0,32.333333333333336,19.0,97.0,70.0,41.666666666666664,5.0,125.0,Avances En Geriatría
11465,57134469,2021,10,26,1,812,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Complicaciones Durante El Embarazo
11466,57143409,2023,7,2,6,198,5,0,2,1,0,1,0,1,8.1,7.24,4.9,36.2,49.0,32.22,19.0,161.1,70.0,57.0,45.0,285.0,Atención Integral Del Paciente Con Obesidad
11467,57153993,2021,10,27,2,811,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Antibioterapia Básica
11468,57171661,2022,10,26,2,447,4,0,4,0,0,0,0,0,8.8,7.175000000000001,4.9,28.700000000000003,39.0,34.0,19.0,136.0,70.0,53.75,45.0,215.0,Evaluación Y Tratamiento De Úlceras Por Presión
11469,57179855,2021,10,26,1,812,1,0,0,1,0,0,0,0,6.7,6.7,6.7,6.7,39.0,39.0,39.0,39.0,5.0,5.0,5.0,5.0,Soporte Vital Básico
11470,57202207,2022,9,13,1,490,1,0,1,0,0,0,0,0,3.4,3.4,3.4,3.4,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Electrocardiografía
11471,57205358,2022,12,19,0,393,2,0,2,0,0,0,0,0,8.7,6.8,4.9,13.6,39.0,29.0,19.0,58.0,70.0,57.5,45.0,115.0,Violencia De Género
11472,57220730,2021,11,2,1,805,5,0,3,1,0,1,0,0,7.9,6.8,5.3,34.0,29.0,27.0,19.0,135.0,70.0,49.0,35.0,245.0,Violencia De Género
11473,57232385,2022,7,4,0,561,5,0,2,1,0,0,0,2,8.7,6.02,3.1,30.099999999999998,49.0,37.0,29.0,185.0,70.0,41.0,5.0,205.0,Atención Inicial Al Accidentado Pediátrico
11474,57289470,2023,3,6,0,316,1,0,0,0,0,0,0,1,8.1,8.1,8.1,8.1,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,Electrocardiografía
11475,57294971,2021,10,28,3,810,2,0,1,0,0,0,0,1,9.0,7.5,6.0,15.0,19.0,19.0,19.0,38.0,70.0,57.5,45.0,115.0,Electrocardiografía
11476,57298506,2022,2,28,0,687,9,1,4,1,1,2,0,0,8.8,6.255555555555556,3.3,56.300000000000004,39.0,34.55555555555556,19.0,311.0,70.0,42.22222222222222,5.0,380.0,Manejo Integral De La Vía Aérea Difícil
11477,57300229,2022,2,28,0,687,9,1,4,1,1,2,0,0,8.7,5.955555555555556,3.3,53.6,39.0,33.44444444444444,19.0,301.0,70.0,40.55555555555556,5.0,365.0,Manejo Integral De La Vía Aérea Difícil
11478,57310473,2021,10,28,3,810,1,0,0,0,0,0,0,1,8.2,8.2,8.2,8.2,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Soporte Vital Avanzado
11479,57315900,2021,10,28,3,810,1,0,0,0,0,0,0,1,8.1,8.1,8.1,8.1,19.0,19.0,19.0,19.0,50.0,50.0,50.0,50.0,Manejo Integral De La Vía Aérea Difícil
11480,57325107,2023,7,18,1,182,5,0,1,1,0,1,0,2,7.9,6.0200000000000005,4.7,30.1,39.0,29.0,19.0,145.0,70.0,41.0,5.0,205.0,Antibioterapia Básica
11481,57340766,2023,5,24,2,237,2,0,0,0,0,1,0,1,7.5,7.0,6.5,14.0,39.0,29.0,19.0,58.0,50.0,47.5,45.0,95.0,Atención Integral Del Paciente Con Obesidad
11482,57349003,2021,10,29,4,809,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Fibromialgia Y Dolor De La Actividad
11483,57350451,2022,2,26,5,689,3,0,0,0,0,0,1,2,8.1,6.3999999999999995,5.1,19.2,19.0,19.0,19.0,57.0,50.0,46.666666666666664,45.0,140.0,Valoración Geriátrica Integral
11484,57353758,2021,12,26,6,751,2,0,1,1,0,0,0,0,8.7,7.699999999999999,6.7,15.399999999999999,39.0,39.0,39.0,78.0,70.0,37.5,5.0,75.0,Soporte Vital Básico
11485,57412892,2021,10,31,6,807,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Planificación Familiar
11486,57431468,2023,4,1,5,290,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,19.0,19.0,19.0,19.0,60.0,60.0,60.0,60.0,Actualización En Neonatología
11487,57472411,2021,11,2,1,805,1,1,0,0,0,0,0,0,3.6,3.6,3.6,3.6,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Electrocardiografía
11488,57476184,2022,12,29,3,383,8,1,2,0,1,0,0,4,9.1,5.4875,3.3,43.9,29.0,27.75,19.0,222.0,70.0,42.5,25.0,340.0,Electrocardiografía
11489,57477042,2023,1,25,2,356,5,1,2,1,0,0,0,1,9.1,6.94,3.4,34.7,49.0,37.0,29.0,185.0,70.0,44.0,5.0,220.0,Actualización En Medicina Interna
11490,57488156,2022,5,5,3,621,2,0,1,0,0,0,0,1,8.7,5.8999999999999995,3.1,11.799999999999999,39.0,34.0,29.0,68.0,70.0,52.5,35.0,105.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
11491,57506796,2023,4,29,5,262,5,0,3,0,0,1,0,1,9.0,8.34,7.1,41.7,49.0,43.0,39.0,215.0,70.0,60.0,50.0,300.0,Atención Al Paciente Politraumatizado Y Grandes Quemados
11492,57550157,2021,11,18,3,789,1,0,1,0,0,0,0,0,7.8,7.8,7.8,7.8,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Evaluación Y Tratamiento De Úlceras Por Presión
11493,57555238,2022,1,28,4,718,4,1,1,1,0,1,0,0,7.5,5.4,3.4,21.6,39.0,34.0,29.0,136.0,70.0,42.5,25.0,170.0,Soporte Vital Básico
11494,57573725,2022,12,6,1,406,1,0,0,0,0,0,0,1,9.1,9.1,9.1,9.1,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Soporte Vital Básico
11495,57601659,2021,11,4,3,803,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Actualización En Medicina Interna
11496,57606678,2023,1,17,1,364,9,0,5,0,0,1,1,2,9.0,7.566666666666666,4.7,68.1,49.0,36.77777777777778,19.0,331.0,70.0,61.111111111111114,35.0,550.0,Lactancia Materna
11497,57607094,2022,4,19,1,637,1,1,0,0,0,0,0,0,3.6,3.6,3.6,3.6,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Soporte Vital Avanzado
11498,57618246,2022,1,25,1,721,3,1,1,0,0,0,0,1,7.8,4.733333333333333,3.1,14.2,39.0,32.333333333333336,29.0,97.0,70.0,43.333333333333336,25.0,130.0,Lactancia Materna
11499,57618489,2021,12,14,1,763,4,1,2,0,0,0,0,1,8.7,6.325,3.6,25.3,39.0,26.5,19.0,106.0,70.0,47.5,25.0,190.0,Avances En Geriatría
11500,57624231,2022,10,27,3,446,3,0,2,0,1,0,0,0,9.0,6.8,4.7,20.4,49.0,35.666666666666664,19.0,107.0,70.0,46.666666666666664,35.0,140.0,Tecnologías De La Información En Entornos Sanitarios
11501,57628398,2021,11,2,1,805,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Soporte Vital Básico
11502,57629847,2021,11,2,1,805,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Abordaje Psicológico Y Nutricional En Los Trastornos De Alimentación
11503,57666865,2022,12,16,4,396,5,1,2,0,0,1,0,1,9.1,6.24,3.3,31.2,39.0,33.0,29.0,165.0,70.0,51.0,25.0,255.0,Introducción A La Investigación Sociosanitaria
11504,57667208,2021,11,3,2,804,1,0,1,0,0,0,0,0,3.4,3.4,3.4,3.4,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
11505,57672277,2021,12,2,3,775,7,0,4,1,0,1,1,0,8.8,6.542857142857144,4.7,45.800000000000004,39.0,26.142857142857142,19.0,183.0,70.0,49.285714285714285,35.0,345.0,Menopausia
11506,57682017,2022,9,20,1,483,6,0,2,0,0,1,1,2,9.1,7.383333333333333,4.9,44.3,39.0,29.0,19.0,174.0,70.0,55.833333333333336,45.0,335.0,Atención Integral Del Paciente Con Diabetes Mellitus
11507,57699006,2022,12,7,2,405,1,0,1,0,0,0,0,0,4.9,4.9,4.9,4.9,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Menopausia
11508,57699398,2023,2,28,1,322,4,1,2,1,0,0,0,0,7.8,6.25,3.3,25.0,39.0,36.5,29.0,146.0,70.0,37.5,5.0,150.0,Atención Integral Del Paciente Con Obesidad
11509,57726461,2021,11,4,3,803,1,0,1,0,0,0,0,0,6.1,6.1,6.1,6.1,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Lesiones Deportivas
11510,57728710,2022,3,3,3,684,1,1,0,0,0,0,0,0,3.6,3.6,3.6,3.6,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Actualización En Medicina Interna
11511,57747538,2023,2,2,3,348,1,0,0,0,0,0,1,0,3.5,3.5,3.5,3.5,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,Lactancia Materna
11512,57765398,2021,11,26,4,781,1,0,0,1,0,0,0,0,6.7,6.7,6.7,6.7,39.0,39.0,39.0,39.0,5.0,5.0,5.0,5.0,Abordaje Psicológico Y Nutricional En Los Trastornos De Alimentación
11513,57779436,2023,8,1,1,168,4,0,1,0,0,1,2,0,8.8,6.5,4.9,26.0,49.0,31.5,19.0,126.0,70.0,52.5,45.0,210.0,Complicaciones Durante El Embarazo
11514,57816253,2021,11,12,4,795,3,0,3,0,0,0,0,0,8.7,5.666666666666667,3.4,17.0,39.0,29.0,19.0,87.0,70.0,46.666666666666664,25.0,140.0,Urgencias Obstétricas Extrahospitalarias
11515,57819391,2022,3,9,2,678,1,0,1,0,0,0,0,0,4.9,4.9,4.9,4.9,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Electrocardiografía
11516,57870818,2021,11,7,6,800,2,0,2,0,0,0,0,0,8.7,7.0,5.3,14.0,39.0,34.0,29.0,68.0,70.0,55.0,40.0,110.0,Soporte Vital Básico
11517,57945879,2023,5,11,3,250,5,2,2,0,0,1,0,0,7.9,4.6,3.3,23.0,49.0,29.0,19.0,145.0,70.0,42.0,25.0,210.0,Electrocardiografía
11518,57962524,2022,8,4,3,530,3,0,1,0,0,0,0,2,9.1,7.366666666666667,4.9,22.1,29.0,22.333333333333332,19.0,67.0,70.0,55.0,45.0,165.0,Evaluación Y Tratamiento De Úlceras Por Presión
11519,58004985,2022,10,14,4,459,1,0,0,0,0,0,0,1,9.1,9.1,9.1,9.1,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Violencia De Género
11520,58010163,2021,11,8,0,799,1,0,0,0,0,1,0,0,4.9,4.9,4.9,4.9,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Soporte Vital Básico
11521,58010676,2021,11,17,2,790,3,0,2,0,0,0,0,1,8.7,7.3999999999999995,5.3,22.2,49.0,39.0,29.0,117.0,70.0,60.0,40.0,180.0,Valoración Geriátrica Integral
11522,58013243,2021,11,9,1,798,1,0,1,0,0,0,0,0,4.9,4.9,4.9,4.9,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Urgencias Obstétricas Extrahospitalarias
11523,58019766,2021,11,18,3,789,3,0,2,0,0,1,0,0,8.7,6.8999999999999995,4.9,20.7,39.0,32.333333333333336,19.0,97.0,70.0,58.333333333333336,45.0,175.0,Menopausia
11524,58022998,2021,11,10,2,797,2,0,1,1,0,0,0,0,9.0,7.85,6.7,15.7,49.0,44.0,39.0,88.0,70.0,37.5,5.0,75.0,Avances En Geriatría
